id,tweet,subtask_a,subtask_b,subtask_c
64827,"['want', 'affordable', 'health', 'care', 'everyone', 'liberals', 'want', 'badly', 'willing', 'change', 'facts', 'produce', 'theory', 'false', 'science', 'correct', 'thing', 'change', 'theory', 'accommodate', 'facts', 'science']",NOT,,
58738,"['right', 'raised_fist']",NOT,,
90879,"['whereas', 'almost', 'year', 'late', 'trying', 'demonstrate', 'give', 'toss', 'women', 'rights', 'needs', 'law', 'disgrace', 'embarrassment', 'keele', 'legal', 'profession', 'alex', 'prioritising', 'rights', 'sexual', 'predators', 'victims', 'damages', 'us', 'gt', 'url']",OFF,TIN,IND
24732,"['special', 'case', 'gets', 'away', 'introducing', 'innocent', 'child', 'hate', 'bravo']",NOT,,
11776,"['republicans', 'morals', 'stronger', 'democrat', 'liberals', 'evidenced', 'trying', 'stop', 'liberals', 'aborting', 'existence', 'right', 'thing', 'even', 'though', 'letting', 'kill', 'young', 'natural', 'selection', 'would', 'win', 'would', 'benefit', 'us', 'maga', 'kag']",OFF,UNT,
96156,"['yrs', 'ago', 'today', 'president', 'bush', 'know', 'one', 'liberals', 'calling', 'cute', 'signed', 'law', 'authorization', 'use', 'military', 'force', 'aumf', 'used', 'authorize', 'military', 'actions', 'countries', 'since', 'without', 'additional', 'congressional', 'action', 'url']",NOT,,
89489,"['funny', 'well', 'meaning', 'left', 'leaning', 'liberals', 'become', 'money', 'obsessed', 'fundamentalists', 'strange', 'business', 'brexit']",NOT,,
95265,"['cop', 'kills', 'someone', 'becomes', 'gun', 'control', 'issue']",NOT,,
84985,"['hope', 'remember', 'think', 'real', 'hard', 'folks', 'carbon', 'reduction', 'looking', 'url']",NOT,,
87805,"['one', 'cares']",NOT,,
11239,"['tweet', 'whole', 'lot', 'conservatives', 'calling', 'victims', 'head', 'fake', 'account', 'keep', 'awesome', 'citizens', 'jfc', 'belong', 'jail', 'act', 'way', 'irl', 'lockthemup', 'kavanope']",NOT,,
59143,"['new', 'bill', 'aims', 'send', 'masked', 'antifa', 'activists', 'jail', 'years', 'url']",NOT,,
69837,"['infractions', 'due', 'pot', 'liberals', 'sued']",NOT,,
68928,"['ummm', 'hear', 'hears', 'bat', 'poop', 'crazy', 'like']",OFF,TIN,IND
17537,"['man', 'let', 'go']",NOT,,
49349,"['morrows', 'history', 'going', 'stay', 'healthy', 'dominant', 'reliever', 'track', 'record', 'hes', 'going', 'land', 'dl', 'point']",NOT,,
75175,"['liberal', 'dictionary', 'illegal', 'immigrants', 'dreamers', 'trump', 'supporters', 'deplorable', 'ms', 'killers', 'human', 'beings', 'human', 'beings', 'womb', 'human', 'beings', 'antifa', 'protestors', 'law', 'abiding', 'nra', 'members', 'terrorists', 'bill', 'clinton', 'feminist', 'brett', 'kavanaugh', 'predator']",OFF,TIN,GRP
67331,"['cocky', 'sob', 'needs', 'brought', 'knees']",OFF,TIN,IND
43821,"['get', 'mean', 'though', 'never', 'personally', 'seen', 'liberals', 'complain', 'white', 'conservative', 'people', 'immigrating', 'poland', 'wherever', 'happen', 'large', 'scale', 'guess', 'better', 'way', 'phrase', 'initial', 'point', 'would', 'diverse', 'immigration']",NOT,,
67920,"['sure', 'common', 'sense', 'gun', 'control', 'long', 'gun', 'toting', 'bodyguards']",NOT,,
78079,"['hope', 'make']",NOT,,
36187,"['possibility', 'honoring', 'woman', 'request', 'confidentiality', 'thing', 'conservatives', 'capable', 'grasping']",NOT,,
65881,"['fm', 'edge', 'playing', 'audioslave']",NOT,,
26585,"['condemning', 'antifa', 'violence', 'fine', 'bro']",NOT,,
51800,"['imagine', 'unironically', 'believing', 'liberals', 'support', 'antifa']",NOT,,
70200,"['well', 'may', 'right', 'always', 'optimist', 'going', 'carry', 'possibly', 'deranged', 'mission', 'believe', 'achieve', 'united', 'front']",NOT,,
15266,"['tim', 'kaine', 'completely', 'silent', 'himtoo', 'vasen', 'violentleft', 'antifa', 'muslim', 'virginia', 'url']",NOT,,
69272,"['shuving', 'tide', 'pods', 'mouth', 'need', 'gun', 'control', 'nomnom', 'nom', 'nom']",NOT,,
88399,"['understand', 'conservatives', 'place', 'much', 'faith', 'majority', 'conservative', 'scotus', 'forgotten', 'roe', 'v', 'wade', 'overturned']",NOT,,
64881,"['nice', 'pic']",NOT,,
72711,"['hi', 'love', 'youuuuuu', 'hope', 'okay', 'right', 'ariana', 'lovee', 'youuuu']",NOT,,
57171,"['yes', 'im', 'cousin', 'infamous', 'cheese', 'rolling_on_the_floor_laughing']",NOT,,
87013,"['yet', 'number', 'applications', 'liberals', 'rejected', 'higher', 'sound', 'salty', 'liberals', 'people', 'looking', 'use', 'program', 'guys', 'people', 'worst', 'values']",NOT,,
80342,"['right', 'disgusting', 'tell', 'acc', 'man', 'woman', 'sick']",OFF,TIN,GRP
40325,"['guy', 'disgusting', 'little', 'perv', 'maga', 'url']",OFF,TIN,IND
10117,"['maga', 'cap', 'url']",NOT,,
50489,"['thank', 'signing', 'sb', 'leadership', 'climate', 'summit', 'please', 'also', 'sign', 'gun', 'control', 'legislation', 'desk', 'another', 'area', 'california', 'lead', 'nation']",NOT,,
75433,"['ever', 'get', 'feeling', 'people', 'live', 'universe']",NOT,,
95521,"['dog', 'hunt', 'maga', 'url']",NOT,,
12352,"['every', 'one', 'rank', 'pretty', 'rank', 'guess', 'outrank']",NOT,,
18252,"['republican', 'actually', 'expect', 'different', 'far', 'calling', 'opposition', 'money', 'bribe', 'used', 'bribes']",OFF,TIN,IND
39638,"['lol', 'heard', 'saw', 'guy', 'set', 'fire', 'taking', 'though', 'levis', 'gun', 'control', 'people', 'set', 'fire', 'jeans', 'remember', 'take', 'first']",NOT,,
81646,"['kavanaugh', 'common', 'use', 'guns', 'conservatives', 'prays', 'dead', 'url']",NOT,,
84478,['dickmatized'],OFF,TIN,IND
36571,"['say', 'tastethebarbierainbow', 'facial', 'expressions', 'everything', 'see', 'eyes', 'roman', 'video', 'legendary', 'fucking', 'icon', 'barbiedreamsvideo', 'url']",OFF,UNT,
46499,['help'],NOT,,
77220,"['news', 'conservatives', 'really', 'hate', 'rights', 'freedoms']",NOT,,
83810,"['yes', 'doesnt', 'help', 'made', 'stories', 'called', 'football', 'players', 'sob', 'right', 'illegal', 'immigration', 'support', 'entire', 'nation', 'rules', 'needs', 'change']",OFF,TIN,GRP
89088,"['way', 'creepier', 'says', 'way', 'stupid', 'things', 'url']",OFF,TIN,IND
70537,"['type', 'common', 'sense', 'gun', 'control', 'ideas', 'would', 'propose']",NOT,,
81856,"['really', 'frightening', 'thing', 'plenty', 'antifa', 'stupid', 'enough', 'believe', 'true', 'put', 'bet', 'first', 'one', 'try', 'woman', 'antifa', 'seem', 'stupid', 'willing', 'vitue', 'signal', 'way', 'early', 'grave']",OFF,TIN,GRP
90649,"['know', 'credible']",NOT,,
73724,"['miss', 'u']",NOT,,
79536,"['sad', 'loudly_crying_face', 'taketworeferenceswithmoniqueandchloe', 'x']",NOT,,
88729,"['character', 'assassination', 'intimidation', 'two', 'favorite', 'weapons', 'liberals', 'use', 'agree', 'like', 'ms', 'waters', 'promote', 'violence', 'support', 'antifa', 'actually', 'stated', 'want', 'kill', 'trump', 'supporters', 'skeptical', 'lol']",OFF,TIN,IND
36554,"['sshh', 'speak', 'evil_monkey', 'lying', 'smirking_face', 'grinning_face_with_sweat', 'loudly_crying_face', 'face_with_tears_of_joy']",NOT,,
78216,"['eirc', 'holder', 'friken', 'idiot']",OFF,TIN,IND
11282,"['child', 'rape', 'assembly', 'line', 'url', 'via', 'can', 'not', 'trust', 'catholic', 'priest', 'can', 'not', 'trust', 'jewish', 'rabbi', 'let', 'people', 'secrets', 'greatawakening', 'maga']",OFF,TIN,GRP
49437,"['f', 'nfl', 'url']",NOT,,
95154,"['presidenttrump', 'elected', 'tired', 'destructive', 'dems', 'look', 'strong', 'conservatives', 'like', 'treygowdy', 'url']",NOT,,
88219,"['people', 'talking', 'crap', 'serena', 'questioning', 'maturerity', 'justifications', 'action', 'never', 'get', 'burn', 'know', 'feels', 'get', 'burn', 'serena', 'knows', 'seen', 'tired', 'speaking', 'issue']",NOT,,
66045,"['may', 'need', 'end', 'stigma', 'living', 'b', 'b', 'allowing', 'councils', 'build', 'affordable', 'social', 'housing']",NOT,,
38394,"['come', 'eat', 'drooling_face', 'smiling_face_with_heart', 'eyes', 'fork_and_knife_with_plate', 'confounded_face']",OFF,UNT,
13962,"['advocate', 'gun', 'control', 'mass', 'immigration', 'cultural', 'marxism', 'tool', 'jewish', 'globalists']",OFF,TIN,IND
61419,"['must', 'condemn', 'antifa', 'blm', 'spew', 'hate', 'fear', 'toward', 'police']",OFF,TIN,OTH
43957,"['saudi', 'dispute', 'canada', 'may', 'lose', 'business']",NOT,,
65103,"['antifa', 'banned', 'central', 'commitee', 'proper', 'socialists', 'pinko', 'red']",NOT,,
88932,"['highly', 'doubt', 'even', 'take', 'back', 'house', 'great', 'many', 'dems', 'want', 'back', 'speaker']",NOT,,
25458,"['whatever', 'u', 'may', 'say', 'coming']",NOT,,
42241,"['fact', 'stopkavanagh', 'repeatedly', 'attempted', 'block', 'abortion', 'undocumented', 'immigrant', 'wanted', 'tells', 'unfit', 'serve', 'supreme', 'court', 'need', 'person', 'cherrypicks', 'laws', 'respected']",OFF,TIN,IND
67379,"['lmfao', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'deadass']",NOT,,
15133,"['staffers', 'remember', 'trump', 'favor', 'using', 'enhanced', 'interrogation', 'techniques']",NOT,,
97204,"['plausible', 'tories', 'labour', 'access', 'building', 'tories', 'problem', 'labour', 'tories', 'could', 'leftist', 'tory', 'suspects', 'pretty', 'abusive', 'someone', 'arguing', 'left', 'abusive']",OFF,TIN,IND
20764,"['speak', 'spanish', 'ms', 'muslim', 'terrorist', 'black', 'person', 'complied', 'hold', 'dissenting', 'opinion', 'emotional', 'snowflake', 'gun', 'control', 'nazi', 'republican', 'putting', 'people', 'internment', 'camps', 'patriot', 'think', 'leave', 'human', 'rights', 'boarder', 'patriot', 'tired']",OFF,TIN,GRP
27553,"['steroids', 'pills', 'mixed', 'alcohol', 'little', 'bit', 'big', 'nightmare', 'bad', 'dream', 'right', 'anti', 'suicide', 'laws', 'gun', 'control', 'license', 'gun', 'please', 'walks', 'cop', 'station', 'url']",OFF,TIN,IND
42470,"['endorses', 'felons', 'ah', 'yes', 'felons', 'likely', 'shit', 'reminds', 'bernie', 'said', 'chicago', 'different', 'vermont', 'regards', 'gun', 'control', 'needed']",OFF,TIN,IND
47442,"['lady', 'grade', 'idiot', 'complete', 'total', 'liar', 'called', 'bullshit', 'anyone', 'half', 'brain', 'knows', 'spewing', 'crap']",OFF,TIN,IND
98368,"['face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'joke', 'cause', 'funny', 'af', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",NOT,,
92547,"['beto', 'gun', 'control', 'texas', 'hunt', 'liberal', 'like', 'picante', 'sauce', 'new', 'jersey', 'winking_face_with_tongue', 'remember', 'alamo', 'keep', 'texas', 'red', 'United_States']",OFF,TIN,IND
22822,"['ford', 'liar', 'ultra', 'left', 'wing', 'radical', 'working', 'george', 'soros', 'others', 'antifa', 'dem', 'party', 'known', 'along']",OFF,TIN,IND
18732,"['followed', 'patriots', 'already', 'following', 'grinning_face_with_big_eyes', 'pls', 'follow', 'back', 'thanks', 'great', 'list', 'trumpsters', 'maga', 'patriotsunite']",NOT,,
26740,"['cancer', 'though', 'suspended', 'like', 'years', 'late', 'practice', 'able', 'play', 'blame', 'cutting', 'suck', 'anyways']",OFF,TIN,IND
25237,"['make', 'sure', 'another', 'one', 'march', 'one', 'gets', 'laughed', 'ok', 'think', 'ahead', 'liberals', 'back', 'female']",NOT,,
86595,"['matthew', 'lefty', 'genius', 'go', 'live', 'syria', 'assad', 'much', 'nicer', 'guy', 'trump', 'u', 'like', 'rolling_on_the_floor_laughing', 'lots', 'human', 'rights', 'racism', 'sexism', 'tell', 'us', 'u', 'get', 'rolling_on_the_floor_laughing', 'pile_of_poo', 'pile_of_poo', 'grinning_squinting_face']",OFF,TIN,IND
22718,"['friggen', 'crook']",OFF,TIN,IND
18829,"['democrats', 'want', 'open', 'border', 'gun', 'control', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'grinning_face_with_sweat']",NOT,,
30204,"['people', 'actually', 'watch', 'emmys', 'low', 'intellect', 'liberals', 'crackheads']",NOT,,
89497,"['conservatives', 'never', 'cared', 'women', 'minorities']",NOT,,
32432,"['try', 'want', 'attention', 'released', 'fisa', 'documents']",NOT,,
91907,"['liberals', 'know', 'deep', 'oppressive', 'misogynistic', 'better', 'racist', 'islamophobe', 'according', 'liberals', 'dare', 'speak', 'low', 'standard', 'debate', 'topics', 'like']",OFF,TIN,GRP
65858,"['antifa', 'lords', 'work', 'antifaschismuswirkt']",NOT,,
12026,"['think', 'get', 'picture', 'one', 'crying_face', 'crying_face']",NOT,,
33148,"['hole', 'sad']",OFF,TIN,IND
83084,"['noticed', 'blonde', 'fits', 'conservative', 'mold', 'know', 'conservatives', 'obsessed', 'blonde', 'hair', 'internet', 'addiction']",NOT,,
93344,"['police', 'pay', 'rise', 'crisisinpolicing', 'policingincollapse', 'tories', 'theresamay', 'hatred', 'police', 'lbc', 'url']",NOT,,
70168,"['ooooh', 'beautiful']",NOT,,
68261,"['ones', 'building', 'hate', 'division', 'right', 'dems', 'enforcers', 'antifa', 'naxine', 'watters']",NOT,,
19974,"['win', 'shot', 'rotary', 'polish', 'flare', 'launcher', 'rga', 'url', 'maga', 'molonlabe', 'nra', 'firearms']",NOT,,
58501,"['bet', 'sweet', 'bippy', 'sparkling_heart', 'thank', 'u']",NOT,,
55953,"['love', 'liberals', 'troll', 'ann', 'coulter']",NOT,,
54578,"['omg', 'cute', 'video', 'gif', 'come']",NOT,,
37828,"['far', 'pretentious', 'little', 'try', 'hard', 'housemate', 'year', 'cringeworthy', 'bbuk']",OFF,TIN,IND
18048,"['google', 'give', 'beijing', 'every', 'americans', 'phone', 'number', 'kidding', 'right', 'maga']",NOT,,
59783,"['antifa', 'son', 'keeping', 'trap', 'shut']",NOT,,
95562,['lmao'],NOT,,
15009,"['know', 'allegations', 'record', 'brett', 'kavanagh', 'one', 'week', 'ago', 'democrats', 'thought', 'sure', 'democrat', 'nominee', 'someone', 'past', 'come', 'forward', 'hope', 'liberals', 'happy', 'bringing', 'lowering', 'us']",NOT,,
18331,"['thank', 'accepted', 'sunblock', 'wife', 'offers', 'p']",NOT,,
83848,"['people', 'support', 'gun', 'control', 'important', 'care', 'humans', 'life']",NOT,,
45166,['couch'],NOT,,
30311,"['bitch', 'better', 'serve']",OFF,TIN,IND
66198,['kerry'],NOT,,
36228,"['goth', 'u', 'mind', 'u', 'vet', 'currently', 'stuck', 'done', 'powerful', 'gear']",NOT,,
14396,"['tried', 'remember', 'joke', 'lobe', 'conservatives', 'like', 'inept']",OFF,TIN,IND
36118,"['ay', 'ur', 'flies', 'open', 'pic']",NOT,,
20092,"['hotel', 'guests', 'killed', 'corpus', 'christi', 'mm', 'ruger', 'p', 'nra', 'calls', 'gun', 'control', 'research', 'unethical']",OFF,TIN,OTH
80908,['crooked'],NOT,,
72734,"['combined', 'iq']",NOT,,
36431,"['says', 'uk', 'diagnose', 'cancer', 'early', 'enough', 'hopes', 'trials', 'special', 'diagnostic', 'centres', 'help', 'future', 'url', 'nhs', 'url']",NOT,,
38022,"['get', 'sentence', 'without', 'laughing', 'challenge']",NOT,,
82274,"['become', 'angels', 'best']",NOT,,
35655,"['drop', 'rn', 'procrastinate']",NOT,,
58141,"['walking', 'talking', 'lie']",OFF,TIN,IND
37113,"['come', 'nicco', 'excuses', 'fight', 'shev', 'twice', 'already', 'hrs', 'fight', 'make', 'weight', 'champ', 'heck', 'tv', 'show', 'champ', 'best']",NOT,,
39540,"['racist', 'serenas', 'outburst', 'pure', 'hate', 'worst', 'seen', 'tennis']",NOT,,
63443,"['know', 'often', 'gone', 'without', 'telling', 'goes', 'shrugs', 'shoulder', 'go', 'girlfriend']",NOT,,
84604,"['ever', 'notice', 'liberals', 'kick', 'road', 'power', 'last', 'years']",NOT,,
23098,"['yogi', 'bear', 'nick', 'nickelodeon', 'foodnetwork', 'hgtv', 'ancient', 'aliens', 'hallmark', 'channel', 'next', 'channel', 'surpass', 'cnn', 'ratings', 'espn']",NOT,,
68907,"['get', 'lol', 'better', 'wake', 'look', 'around', 'liberals', 'want', 'anarchy', 'laws', 'keep', 'giving', 'away', 'hard', 'earned', 'money', 'people', 'refuse', 'work', 'sit', 'back', 'big', 'gated', 'houses', 'lily', 'white', 'world', 'forget', 'ewe']",NOT,,
71937,"['stop', 'saying', 'shit', 'going', 'shrio', 'fight', 'depression', 'let', 'take', 'half', 'life', 'hiding', 'emotions', 'everyone', 'thought', 'happy', 'deep', 'wanted', 'end', 'let', 'depression', 'beat', 'kept', 'fighting']",OFF,UNT,
20686,"['crush', 'antifa']",NOT,,
32160,"['cheat', 'win', 'cost', 'new', 'motto', 'maga', 'shit', 'raised_fist']",NOT,,
55834,"['natural', 'selection', 'finest']",NOT,,
40588,"['guys', 'really', 'cue', 'maga', 'mkultra']",NOT,,
32258,"['really', 'president', 'hands', 'comes', 'catastrophes', 'see', 'time', 'obama', 'bush', 'never', 'sorry', 'dems', 'lose']",NOT,,
97178,"['winforus', 'antonio', 'maga']",NOT,,
53270,"['stands', 'pedophiles', 'soul', 'stands', 'people', 'harmed', 'life', 'say', 'man', 'god', 'glad', 'day', 'held', 'accountable', 'needs', 'removed', 'never', 'enter', 'catholic', 'church', 'church', 'swamp', 'cleaned']",NOT,,
50153,"['antifa', 'modern', 'day', 'kkk', 'funded', 'demarat', 'party']",NOT,,
61063,"['worked', 'fired', 'comments', 'view', 'inconsistent', 'damn', 'place']",OFF,TIN,IND
88474,"['energy', 'independence', 'bi', 'product', 'donald', 'trump', 'relentless', 'pursuit', 'maga', 'url']",NOT,,
25791,"['obama', 'claims', 'robust', 'economy', 'belongs', 'pelosi', 'blames', 'bad', 'economy', 'trump', 'dem', 'dolts', 'schizo']",OFF,TIN,IND
51303,"['orin', 'hatch', 'born', 'years', 'old', 'completely', 'touch', 'around', 'see', 'accountable', 'actions', 'need', 'term', 'limits']",NOT,,
65592,"['lois', 'c', 'k', 'issue', 'asking', 'inappropriate', 'questions', 'put', 'category', 'racists', 'people', 'assault', 'others', 'sexually', 'seems', 'bit', 'top', 'case', 'remember', 'used', 'use', 'law', 'decide', 'persons', 'guilt', 'punishment']",NOT,,
97818,"['followed', 'patriots', 'please', 'follow', 'back', 'maga', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States']",NOT,,
47528,"['collab', 'makes', 'minecraft', 'fortnite', 'videos', 'really', 'nice', 'fun', 'try']",NOT,,
62564,"['mention', 'jim', 'seriously', 'medical', 'condition', 'sjw', 'tactic', 'take', 'sargon', 'seriously', 'become', 'antifa']",NOT,,
34596,"['still', 'thinks', 'matters', 'face_with_rolling_eyes', 'grinning_squinting_face', 'face_with_tears_of_joy']",OFF,TIN,IND
55753,"['films', 'bale', 'got', 'sucky', 'went', 'along', 'saying', 'batman', 'begins', 'better', 'dark', 'knight', 'dark', 'knight', 'rises', 'comment', 'makes', 'sense', 'therefore', 'invalid']",NOT,,
47973,"['fascist', 'pig', 'go', 'report', 'shitty', 'twitter', 'removed']",OFF,TIN,IND
32203,['gorgeous'],NOT,,
75584,"['think', 'remaining', 'pure', 'sweet', 'thing']",NOT,,
72695,"['think', 'get', 'violent', 'antifa', 'already', 'agree', 'get', 'worse', 'need', 'learn', 'self', 'defense', 'get', 'concealed', 'carry', 'approved', 'w', 'insurance']",NOT,,
61576,"['ur', 'saying', 'fact', 'chicken', 'shit', 'eating', 'chicken', 'shit', 'url']",OFF,UNT,
12897,"['blame', 'inciting', 'violence', 'held', 'accountable', 'despicable', 'disgrace']",OFF,TIN,IND
47006,"['sister', 'g', 'ville', 'says', 'going', 'text']",NOT,,
14240,['url'],NOT,,
70566,"['liberals', 'lies']",OFF,TIN,GRP
52515,"['police', 'state', 'tyrant', 'liberals', 'love', 'word', 'dangerous', 'gaslighting', 'sheep']",OFF,TIN,GRP
64540,['dd'],NOT,,
32036,"['obama', 'remembered', 'man', 'destroy', 'libya', 'imagine', 'mi', 'cia', 'give', 'blm', 'antifa', 'guns', 'wages', 'war', 'vs', 'trump', 'control', 'msm', 'say', 'trump', 'use', 'chemical', 'weapon', 'legalize', 'coup', 'blood', 'obama', 'hand']",OFF,TIN,GRP
